inputNum,beerNum,RecipeName,MashStep,HeatSource,TargetTemp,Time
102509,302559,Galaxy Unicorn Mosaic,Mash-Out,Direct Heat,"
165.0
°F
",15 min
102510,302563,The Serpent 10g ~10%,Saccharification Rest,Infusion,"
150.0
°F
",60 min
102511,302576,NE IPA,Saccharification Rest,Infusion,"
155.0
°F
",60 min
102512,302580,Urquell,Acid Rest,Decoction,"
65.0
°C
",75 min
102513,302580,Urquell,Mash-Out,Decoction,"
75.0
°C
",10 min
102514,302606,[Clone] Bell's Two Hearted Ale,Saccharification Rest,Infusion,"
154.0
°F
",60 min
102515,302606,[Clone] Bell's Two Hearted Ale,Mash-Out,Direct Heat,"
168.0
°F
",10 min
102516,302615,Brown Porter,Saccharification Rest,Direct Heat,"
66.0
°C
",60 min
102517,302615,Brown Porter,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102518,302627,Brexit IPA,Maltose Rest,Infusion,"
152.0
°F
",60 min
102519,302627,Brexit IPA,Mash-Out,Infusion,"
168.0
°F
",10 min
102520,302630,All Gold Everything ,Saccharification Rest,Infusion,"
155.0
°F
",90 min
102521,302635,Rustic Saison,Saccharification Rest,Infusion,"
149.0
°F
",90 min
102522,302647,Social Lubricant,Saccharification Rest,Decoction,"
153.0
°F
",60 min
102523,302680,Hop Shopper IPA,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102524,302681,Kölsch,Beta-Glucan Rest,Infusion,"
148.0
°F
",50 min
102525,302681,Kölsch,Dextrinization Rest,Direct Heat,"
158.0
°F
",10 min
102526,302681,Kölsch,Mash-Out,Decoction,"
170.0
°F
",10 min
102527,302687,Foreign Extra Stout,Saccharification Rest,Decoction,"
155.0
°F
",60 min
102528,302703,Season of the Witch,Saccharification Rest,Infusion,"
151.0
°F
",60 min
102529,302705,FHB - Belgian Blond Ale - Batch #16.001,Maltose Rest,Direct Heat,"
52.0
°C
",30 min
102530,302705,FHB - Belgian Blond Ale - Batch #16.001,Saccharification Rest,Direct Heat,"
68.0
°C
",75 min
102531,302705,FHB - Belgian Blond Ale - Batch #16.001,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102532,302716,Jubelale Clone,Saccharification Rest,Infusion,"
147.0
°F
",60 min
102533,302719,CYBI Obsidian,Saccharification Rest,Infusion,"
149.0
°F
",60 min
102534,302721,Do they really expect us to swallow this Tripel? ,Protein Rest,Infusion,"
120.0
°F
",20 min
102535,302721,Do they really expect us to swallow this Tripel? ,Acid Rest,Decoction,"
148.0
°F
",60 min
102536,302721,Do they really expect us to swallow this Tripel? ,Mash-Out,Infusion,"
168.0
°F
",10 min
102537,302733,Amarillo/Cascade,Saccharification Rest,Infusion,"
66.6
°C
",75 min
102538,302734,Kvíði,Maltose Rest,Infusion,"
66.0
°C
",60 min
102539,302734,Kvíði,Mash-Out,Direct Heat,"
76.0
°C
",10 min
102540,302742,Four Cs IPA,Saccharification Rest,Infusion,"
67.0
°C
",60 min
102541,302742,Four Cs IPA,Mash-Out,Infusion,"
75.0
°C
",15 min
102542,302745,Mosa-inook APA,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102543,302758,Avery Out of Bounds Stout,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102544,302762,Ten dollar shake,Saccharification Rest,Infusion,"
65.0
°C
",60 min
102545,302767,Irish porter,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102546,302771,Dunkelweizen Julio,Protein Rest,Infusion,"
55.0
°C
",20 min
102547,302771,Dunkelweizen Julio,Saccharification Rest,Infusion,"
64.0
°C
",60 min
102548,302775,Oatmeal,Maltose Rest,Direct Heat,"
68.0
°C
",60 min
102549,302775,Oatmeal,Mash-Out,Direct Heat,"
75.0
°C
",15 min
102550,302777,Grätzer,Protein Rest,Infusion,"
52.0
°C
",30 min
102551,302777,Grätzer,Saccharification Rest,Infusion,"
66.0
°C
",60 min
102552,302778,Handy,Saccharification Rest,Infusion,"
151.0
°F
",90 min
102553,302779,Tramp stamp clone,Saccharification Rest,Infusion,"
66.0
°C
",60 min
102554,302782,Swankey,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102555,302784,Smack IPA,Saccharification Rest,Infusion,"
67.0
°C
",60 min
102556,302796,Vörs altbier,Saccharification Rest,Infusion,"
67.0
°C
",60 min
102557,302797,Dark Mild 2.0,Saccharification Rest,Infusion,"
159.0
°F
",75 min
102558,302801,Farenheight 88 Saison v2,Saccharification Rest,Infusion,"
65.5
°C
",60 min
102559,302801,Farenheight 88 Saison v2,Mash-Out,Direct Heat,"
76.0
°C
",10 min
102560,302808,IBA,Saccharification Rest,Infusion,"
148.0
°F
",75 min
102561,302808,IBA,Mash-Out,Infusion,"
168.0
°F
",10 min
102562,302810,Imperial Man Cave 2016,Saccharification Rest,Direct Heat,"
153.0
°F
",90 min
102563,302810,Imperial Man Cave 2016,Mash-Out,Direct Heat,"
165.0
°F
",10 min
102564,302819,촛불 2016,Protein Rest,Direct Heat,"
52.0
°C
",30 min
102565,302819,촛불 2016,Beta-Glucan Rest,Direct Heat,"
64.0
°C
",30 min
102566,302819,촛불 2016,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102567,302819,촛불 2016,Dextrinization Rest,Direct Heat,"
72.0
°C
",40 min
102568,302826,Double Milk Chocolate Oatmeal Stout,Mash-Out,Infusion,"
152.0
°F
",60 min
102569,302829,Midnight Ryder,Saccharification Rest,Infusion,"
149.0
°F
",60 min
102570,302832,sierra nevada pale ale clone,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102571,302832,sierra nevada pale ale clone,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102572,302834,Brewdad Pumpkin Ale,Protein Rest,Infusion,"
130.0
°F
",30 min
102573,302845,Mosaic Chinchilla Hop Bath,Saccharification Rest,Infusion,"
158.0
°F
",60 min
102574,302845,Mosaic Chinchilla Hop Bath,Mash-Out,Infusion,"
168.0
°F
",5 min
102575,302846,남은 ipa,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102576,302846,남은 ipa,Dextrinization Rest,Infusion,"
72.0
°C
",20 min
102577,302846,남은 ipa,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102578,302853,Session IPA,Protein Rest,Direct Heat,"
56.0
°C
",15 min
102579,302853,Session IPA,Saccharification Rest,Direct Heat,"
65.0
°C
",45 min
102580,302853,Session IPA,Saccharification Rest,Direct Heat,"
70.0
°C
",15 min
102581,302853,Session IPA,Mash-Out,Direct Heat,"
76.0
°C
",10 min
102582,302857,Naughty (2016),Saccharification Rest,Infusion,"
149.0
°F
",90 min
102583,302863,Three Solas IPA,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102584,302889,The Berliner Bomb,Saccharification Rest,Infusion,"
159.0
°F
",60 min
102585,302898,Christmas in Brown Town,Mash-Out,Infusion,"
65.0
°C
",60 min
102586,302901,Tripel Karmeliet Clone 47L - Empório Homebrew,Protein Rest,Direct Heat,"
56.0
°C
",15 min
102587,302901,Tripel Karmeliet Clone 47L - Empório Homebrew,Saccharification Rest,Direct Heat,"
64.0
°C
",45 min
102588,302901,Tripel Karmeliet Clone 47L - Empório Homebrew,Saccharification Rest,Direct Heat,"
71.0
°C
",15 min
102589,302901,Tripel Karmeliet Clone 47L - Empório Homebrew,Mash-Out,Direct Heat,"
77.0
°C
",10 min
102590,302904,Irish Red Ale - 69L - Emporio Homebrew,Protein Rest,Direct Heat,"
56.0
°C
",15 min
102591,302904,Irish Red Ale - 69L - Emporio Homebrew,Saccharification Rest,Direct Heat,"
65.0
°C
",45 min
102592,302904,Irish Red Ale - 69L - Emporio Homebrew,Saccharification Rest,Direct Heat,"
70.0
°C
",15 min
102593,302904,Irish Red Ale - 69L - Emporio Homebrew,Mash-Out,Direct Heat,"
76.0
°C
",10 min
102594,302905,Weissbier 69L - Emporio Homebrew,Protein Rest,Direct Heat,"
47.0
°C
",15 min
102595,302905,Weissbier 69L - Emporio Homebrew,Protein Rest,Direct Heat,"
53.0
°C
",15 min
102596,302905,Weissbier 69L - Emporio Homebrew,Saccharification Rest,Direct Heat,"
65.0
°C
",45 min
102597,302905,Weissbier 69L - Emporio Homebrew,Saccharification Rest,Direct Heat,"
70.0
°C
",15 min
102598,302905,Weissbier 69L - Emporio Homebrew,Mash-Out,Direct Heat,"
76.0
°C
",10 min
102599,302907,Blueberry tart,Saccharification Rest,Infusion,"
66.0
°C
",60 min
102600,302915,Funky Dark Saison (Mad Fermentationist #6),Saccharification Rest,Infusion,"
155.0
°F
",60 min
102601,302923,JulMazarin,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102602,302926,Killer Klown DIPA,Dextrinization Rest,Infusion,"
151.0
°F
",0 min
102603,302926,Killer Klown DIPA,Mash-Out,Infusion,"
170.0
°F
",60 min
102604,302929,Vienna Oat Porter,Saccharification Rest,Decoction,"
155.0
°F
",60 min
102605,302931,Belgian Triad Deluxe,Acid Rest,Decoction,"
136.0
°F
",10 min
102606,302931,Belgian Triad Deluxe,Acid Rest,Decoction,"
146.0
°F
",20 min
102607,302931,Belgian Triad Deluxe,Acid Rest,Decoction,"
161.0
°F
",25 min
102608,302937,Nächtlich Hund 2016,Maltose Rest,Direct Heat,"
155.0
°F
",90 min
102609,302946,3Waz1Bar Oud Bruin (brewed),Saccharification Rest,Infusion,"
156.0
°F
",60 min
102610,302952,Old House Christmas Witbier,Protein Rest,Infusion,"
122.0
°F
",15 min
102611,302952,Old House Christmas Witbier,Saccharification Rest,Infusion,"
155.0
°F
",60 min
102612,302959,Tenemu,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102613,302962,Mt Hood Cream Ale ,Protein Rest,Infusion,"
133.0
°F
",20 min
102614,302962,Mt Hood Cream Ale ,Saccharification Rest,Infusion,"
151.0
°F
",45 min
102615,302962,Mt Hood Cream Ale ,Mash-Out,Infusion,"
168.0
°F
",10 min
102616,302962,Mt Hood Cream Ale ,Saccharification Rest,Infusion,"
154.0
°F
",5 min
102617,302964,Pb imp,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102618,302976,Sweet Stout,Saccharification Rest,Decoction,"
156.0
°F
",60 min
102619,302976,Sweet Stout,Mash-Out,Decoction,"
170.0
°F
",10 min
102620,302979,GangGreen IPA,Saccharification Rest,Decoction,"
152.0
°F
",60 min
102621,302979,GangGreen IPA,Mash-Out,Decoction,"
170.0
°F
",10 min
102622,302981,Willamina Milk Stout,Acid Rest,Decoction,"
152.0
°F
",60 min
102623,302981,Willamina Milk Stout,Mash-Out,Decoction,"
168.0
°F
",10 min
102624,302997,The Everyday Ale,Saccharification Rest,Infusion,"
66.0
°C
",60 min
102625,302997,The Everyday Ale,Mash-Out,Infusion,"
70.0
°C
",10 min
102626,302999,xmas dipa,Saccharification Rest,Infusion,"
154.0
°F
",60 min
102627,303001,Maple-Sherry 11 Canines of Festivus,Saccharification Rest,Direct Heat,"
155.0
°F
",60 min
102628,303049,Imperial Pilsner,Saccharification Rest,Decoction,"
148.0
°F
",60 min
102629,303058,Singe La Singe,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102630,303060,The Standard,Saccharification Rest,Infusion,"
155.0
°F
",60 min
102631,303070,FHB - Hefeweizen #16.02,Maltose Rest,Direct Heat,"
52.0
°C
",30 min
102632,303070,FHB - Hefeweizen #16.02,Saccharification Rest,Direct Heat,"
68.0
°C
",75 min
102633,303074,Unbrewed - Mosaic Take Two,Protein Rest,Direct Heat,"
150.0
°F
",60 min
102634,303088,Brouwmout Bock,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102635,303088,Brouwmout Bock,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102636,303093,Wintertijd,Beta-Glucan Rest,Infusion,"
67.0
°C
",60 min
102637,303093,Wintertijd,Mash-Out,Decoction,"
78.0
°C
",5 min
102638,303107,GEBL PALE ALE STS COLLABORATION,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102639,303108,Sweaty Elf 2016,Maltose Rest,Decoction,"
158.0
°F
",60 min
102640,303108,Sweaty Elf 2016,Mash-Out,Decoction,"
170.0
°F
",10 min
102641,303111,David Coffee Stout,Saccharification Rest,Direct Heat,"
159.0
°F
",60 min
102642,303111,David Coffee Stout,Mash-Out,Direct Heat,"
170.0
°F
",10 min
102643,303113,Kupers Wheat Ale,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
102644,303113,Kupers Wheat Ale,Mash-Out,Direct Heat,"
170.0
°F
",10 min
102645,303116,29.9 Dubbel,Saccharification Rest,Infusion,"
62.0
°C
",30 min
102646,303116,29.9 Dubbel,Saccharification Rest,Decoction,"
67.0
°C
",60 min
102647,303138,Pomegranate Saison,Maltose Rest,Infusion,"
152.0
°F
",60 min
102648,303153,Enohcs,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102649,303166,Pilsner #2,Acid Rest,Decoction,"
55.0
°C
",15 min
102650,303166,Pilsner #2,Acid Rest,Decoction,"
67.0
°C
",20 min
102651,303166,Pilsner #2,Acid Rest,Decoction,"
72.0
°C
",20 min
102652,303166,Pilsner #2,Acid Rest,Decoction,"
77.0
°C
",5 min
102653,303171,Cocoa Dubbel,Maltose Rest,Direct Heat,"
150.0
°F
",60 min
102654,303171,Cocoa Dubbel,Mash-Out,Decoction,"
170.0
°F
",10 min
102655,303182,GoldenEye Bitter,Saccharification Rest,Direct Heat,"
156.0
°F
",60 min
102656,303182,GoldenEye Bitter,Mash-Out,Direct Heat,"
168.0
°F
",15 min
102657,303193,DDH Gaylord Street - 20%,Saccharification Rest,Infusion,"
149.0
°F
",60 min
102658,303194,Breakfast in Red,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102659,303196,Flip Flops in Winter,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102660,303196,Flip Flops in Winter,Mash-Out,Infusion,"
170.0
°F
",10 min
102661,303198,Harvest ale,Saccharification Rest,Direct Heat,"
64.0
°C
",60 min
102662,303201,Munich Lager,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102663,303206,Yoga Sesh IPA,Saccharification Rest,Infusion,"
157.0
°F
",45 min
102664,303206,Yoga Sesh IPA,Mash-Out,Infusion,"
170.0
°F
",10 min
102665,303207,Juicy jill,Saccharification Rest,Infusion,"
66.0
°C
",60 min
102666,303227,The Creams - Cream Ale,Saccharification Rest,Infusion,"
65.0
°C
",60 min
102667,303232,#21 Phoenix Pale,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102668,303241,Russian Imperial Stout 2,Saccharification Rest,Infusion,"
68.0
°C
",60 min
102669,303247,Big Stout,Saccharification Rest,Infusion,"
154.0
°F
",60 min
102670,303269,Sour IPA,Saccharification Rest,Direct Heat,"
145.0
°F
",60 min
102671,303269,Sour IPA,Mash-Out,Direct Heat,"
170.0
°F
",10 min
102672,303276,P&W,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102673,303276,P&W,Mash-Out,Infusion,"
170.0
°F
",15 min
102674,303310,Weizen,Acid Rest,Direct Heat,"
41.0
°C
",20 min
102675,303310,Weizen,Protein Rest,Direct Heat,"
50.0
°C
",30 min
102676,303310,Weizen,Maltose Rest,Direct Heat,"
65.0
°C
",70 min
102677,303310,Weizen,Saccharification Rest,Direct Heat,"
72.0
°C
",30 min
102678,303310,Weizen,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102679,303316,Belgian Blond Ale,Protein Rest,Decoction,"
55.0
°C
",20 min
102680,303316,Belgian Blond Ale,Dextrinization Rest,Decoction,"
68.0
°C
",60 min
102681,303316,Belgian Blond Ale,Mash-Out,Decoction,"
78.0
°C
",20 min
102682,303318,Experimental Series #1 The Hop,Saccharification Rest,Direct Heat,"
63.0
°C
",60 min
102683,303318,Experimental Series #1 The Hop,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102684,303319,Saison,Saccharification Rest,Direct Heat,"
67.0
°C
",90 min
102685,303319,Saison,Mash-Out,Infusion,"
76.0
°C
",0 min
102686,303319,Saison,Saccharification Rest,Decoction,"
76.0
°C
",0 min
102687,303321,Blue Ringed EPA,Saccharification Rest,Decoction,"
66.0
°C
",60 min
102688,303337,Yeast Starter,Saccharification Rest,Infusion,"
152.1
°F
",20 min
102689,303341,BIAB Belgy Wammy,Saccharification Rest,Infusion,"
155.0
°F
",60 min
102690,303350,Left Hand Milk Stout,Saccharification Rest,Direct Heat,"
151.0
°F
",70 min
102691,303350,Left Hand Milk Stout,Mash-Out,Direct Heat,"
170.0
°F
",10 min
102692,303353,Heavy Juice,Dextrinization Rest,Direct Heat,"
68.0
°C
",60 min
102693,303353,Heavy Juice,Mash-Out,Direct Heat,"
78.0
°C
",10 min
102694,303359,Year Zero J,Saccharification Rest,Infusion,"
66.0
°C
",60 min
102695,303364,Rød,Saccharification Rest,Infusion,"
67.0
°C
",75 min
102696,303380,white lodge hoppy saison mk4,Saccharification Rest,Infusion,"
152.0
°F
",45 min
102697,303397,Dead Ringer,Saccharification Rest,Decoction,"
152.0
°F
",60 min
102698,303397,Dead Ringer,Mash-Out,Decoction,"
170.0
°F
",10 min
102699,303402,Xmas IPA,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
102700,303409,R.F. Kolsch,Saccharification Rest,Infusion,"
65.0
°C
",90 min
102701,303426,Small Stout,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102702,303426,Small Stout,Mash-Out,Decoction,"
170.0
°F
",15 min
102703,303432,Bohemian Pilsener,Saccharification Rest,Infusion,"
55.0
°C
",20 min
102704,303432,Bohemian Pilsener,Saccharification Rest,Infusion,"
60.0
°C
",20 min
102705,303432,Bohemian Pilsener,Saccharification Rest,Infusion,"
65.0
°C
",40 min
102706,303432,Bohemian Pilsener,Saccharification Rest,Infusion,"
70.0
°C
",20 min
102707,303461,Charbonniere Clone...ish,Saccharification Rest,Infusion,"
154.0
°F
",60 min
102708,303462,bloody,Saccharification Rest,Infusion,"
155.0
°F
",45 min
102709,303483,oatmeal dry stout,Saccharification Rest,Infusion,"
150.0
°F
",60 min
102710,303483,oatmeal dry stout,Mash-Out,Infusion,"
168.0
°F
",10 min
102711,303486,Trippin,Mash-Out,Direct Heat,"
155.0
°F
",60 min
102712,303512,Spotted cow,Saccharification Rest,Infusion,"
150.0
°F
",45 min
102713,303525,Winter Dream,Protein Rest,Infusion,"
50.0
°C
",30 min
102714,303525,Winter Dream,Saccharification Rest,Infusion,"
65.0
°C
",60 min
102715,303525,Winter Dream,Dextrinization Rest,Infusion,"
72.0
°C
",10 min
102716,303532,Chipotle Chocolate Porter,Saccharification Rest,Infusion,"
150.0
°F
",60 min
102717,303580,Jaded New England IPA,Saccharification Rest,Direct Heat,"
150.0
°F
",60 min
102718,303586,필스너-1,Dextrinization Rest,Infusion,"
68.0
°C
",60 min
102719,303586,필스너-1,Mash-Out,Direct Heat,"
75.0
°C
",10 min
102720,303593,morning meal stout,Acid Rest,Direct Heat,"
50.0
°C
",15 min
102721,303593,morning meal stout,Mash-Out,Direct Heat,"
75.0
°C
",15 min
102722,303593,morning meal stout,Dextrinization Rest,Decoction,"
68.0
°C
",45 min
102723,303629,Lune - Saison Dorée,Saccharification Rest,Infusion,"
145.0
°F
",45 min
102724,303629,Lune - Saison Dorée,Saccharification Rest,Infusion,"
153.0
°F
",45 min
102725,303629,Lune - Saison Dorée,Mash-Out,Infusion,"
170.0
°F
",10 min
102726,303631,saison aha,Saccharification Rest,Direct Heat,"
146.0
°F
",90 min
102727,303642,Birds And The Bees,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102728,303652,P-Flee IPA,Saccharification Rest,Infusion,"
65.5
°C
",60 min
102729,303652,P-Flee IPA,Mash-Out,Direct Heat,"
76.0
°C
",10 min
102730,303653,Wee Heavy,Saccharification Rest,Infusion,"
154.0
°F
",60 min
102731,303660,Barries Hop Back,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102732,303663,Come Together,Acid Rest,Infusion,"
66.0
°C
",60 min
102733,303667,American Amber Ale,Acid Rest,Infusion,"
68.0
°C
",60 min
102734,303667,American Amber Ale,Acid Rest,Direct Heat,"
78.0
°C
",10 min
102735,303669,Sweet Stout-1,Acid Rest,Infusion,"
65.0
°C
",20 min
102736,303669,Sweet Stout-1,Acid Rest,Decoction,"
72.0
°C
",40 min
102737,303669,Sweet Stout-1,Acid Rest,Decoction,"
78.0
°C
",10 min
102738,303676,Strawberry Brett Farmhouse,Saccharification Rest,Direct Heat,"
145.0
°F
",90 min
102739,303682,Engrheesh Barheewine,Saccharification Rest,Infusion,"
154.0
°F
",60 min
102740,303686,Average Joe Strong Bitter,Saccharification Rest,Direct Heat,"
152.0
°F
",60 min
102741,303686,Average Joe Strong Bitter,Mash-Out,Direct Heat,"
168.0
°F
",10 min
102742,303687,Dobranoc,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102743,303687,Dobranoc,Protein Rest,Infusion,"
131.0
°F
",15 min
102744,303688,Wagner Meadows Helles,Protein Rest,Infusion,"
100.0
°F
",15 min
102745,303688,Wagner Meadows Helles,Protein Rest,Direct Heat,"
122.0
°F
",30 min
102746,303688,Wagner Meadows Helles,Saccharification Rest,Direct Heat,"
146.0
°F
",15 min
102747,303688,Wagner Meadows Helles,Saccharification Rest,Direct Heat,"
156.0
°F
",15 min
102748,303688,Wagner Meadows Helles,Mash-Out,Direct Heat,"
170.0
°F
",10 min
102749,303691,Ground Fault IPA,Saccharification Rest,Infusion,"
150.0
°F
",90 min
102750,303698,Brett's Cream Ale,Saccharification Rest,Infusion,"
153.0
°F
",60 min
102751,303698,Brett's Cream Ale,Mash-Out,Direct Heat,"
168.0
°F
",15 min
102752,303701,Ball & Chain White IPA,Saccharification Rest,Infusion,"
150.1
°F
",60 min
102753,303704,Hashy Larry,Saccharification Rest,Infusion,"
151.0
°F
",60 min
102754,303705,Second Fruiting Sour #1,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102755,303708,Nitro Strong Bitter,Saccharification Rest,Infusion,"
152.0
°F
",60 min
102756,303714,Mielipano,Beta-Glucan Rest,Decoction,"
35.0
°C
",20 min
102757,303714,Mielipano,Maltose Rest,Decoction,"
60.0
°C
",60 min
102758,303714,Mielipano,Maltose Rest,Decoction,"
72.0
°C
",30 min
102759,303714,Mielipano,Mash-Out,Decoction,"
75.0
°C
",1 min
102760,303734,Oberonish,Mash-Out,Decoction,"
212.0
°F
",5 min
102761,303746,Prague Spring,Saccharification Rest,Infusion,"
153.0
°F
",60 min
